userid,date.crea,score,n.matches,n.updates.photo,n.photos,last.connex,last.up.photo,last.pr.update,gender,sent.ana,length.prof,voyage,laugh,photo.elevator,photo.beach,Country
2658,7/13/2013,0.907319007,11,3,2,9/6/2013,8/3/2013,NA,0,4.314795617,0,1,0,1,0,England
2659,4/17/2019,2.394791307,20,4,4,5/18/2019,5/11/2019,NA,1,6.216845893,0,0,0,0,0,France
2660,9/11/2014,0.720299959,5,1,3,11/5/2014,10/1/2014,NA,0,1.847077849,0,0,1,0,0,Germany
2661,7/30/2016,1.263465104,11,2,4,9/16/2016,8/5/2016,NA,0,6.200210263,10.85681567,0,1,0,0,England
2662,12/1/2016,0.96969045,6,4,3,1/20/2017,12/15/2016,NA,0,0.971854927,0,0,0,0,0,France
2663,1/6/2009,2.477752389,24,4,2,2/14/2009,1/15/2009,NA,0,5.7825945,46.10902433,1,0,0,0,Germany
2664,12/12/2016,1.916498123,24,1,3,1/24/2017,12/15/2016,NA,0,3.698086999,38.00622146,0,0,1,0,England
2665,2/21/2009,2.718000578,24,2,1,3/24/2009,3/17/2009,NA,1,8.166561326,46.36658937,0,0,0,0,France
2666,2/6/2015,3.420417732,31,5,1,3/7/2015,3/4/2015,NA,0,8.420599022,26.99388519,0,0,0,0,Germany
2667,6/13/2010,2.518094695,22,0,3,9/3/2010,7/7/2010,NA,0,4.986598813,20.27366504,0,0,0,0,England
2668,2/21/2016,1.388703267,10,4,5,4/20/2016,3/16/2016,NA,0,3.092086017,0,0,0,0,0,France
2669,12/30/2016,2.427210271,21,0,2,2/8/2017,12/30/2016,NA,0,8.006963749,49.66368361,0,0,0,0,Germany
2670,7/23/2011,4.155703237,38,3,2,8/7/2011,7/29/2011,NA,0,7.840305406,19.25522455,0,0,0,0,England
2671,6/3/2017,2.940088556,26,4,3,7/4/2017,6/25/2017,NA,1,7.412186088,30.8410562,0,0,0,0,France
2672,12/30/2010,0.562991608,4,3,3,1/20/2011,1/15/2011,NA,1,2.499564769,0,1,1,0,0,Germany
2673,12/6/2015,1.738682542,17,7,3,1/24/2016,12/23/2015,NA,0,4.571422338,21.35144056,0,1,0,0,England
2674,4/8/2017,1.039503456,7,1,3,6/5/2017,5/8/2017,NA,0,6.849951957,39.05887088,0,0,0,0,France
2675,3/20/2019,2.389631714,12,0,8,4/21/2019,4/20/2019,NA,1,5.596118739,0,0,0,0,1,Germany
2676,6/25/2013,1.343253904,5,1,5,7/20/2013,7/13/2013,NA,1,6.506552253,31.18904786,0,0,0,1,England
2677,4/9/2010,1.144435501,8,2,2,5/5/2010,4/24/2010,NA,1,2.869123206,0,0,0,0,0,France
2678,3/27/2019,0.736182459,6,1,4,5/11/2019,4/8/2019,NA,0,2.326743702,0,0,0,0,1,Germany
2679,10/1/2013,0.624448134,4,2,5,10/29/2013,10/28/2013,NA,1,2.752967395,31.89093682,1,0,1,0,England
2680,3/10/2016,1.824988608,15,2,2,3/31/2016,4/2/2016,NA,0,6.130337109,28.99113815,0,0,0,0,France
2681,4/2/2019,1.963491138,16,0,4,5/1/2019,4/4/2019,NA,0,5.168660489,0,0,0,0,0,Germany
2682,11/13/2015,1.063164497,9,0,2,2/5/2016,12/16/2015,NA,0,8.454321474,0,0,1,0,0,England
2683,8/13/2019,2.754490067,24,1,3,9/14/2019,8/30/2019,NA,0,6.48907455,29.20485145,0,0,0,0,France
2684,5/1/2009,0.861036125,5,2,3,6/24/2009,6/3/2009,NA,0,2.2684694,0,0,0,0,0,Germany
2685,4/1/2014,3.20403406,32,2,3,5/2/2014,4/7/2014,NA,0,6.968895396,28.01394394,1,0,0,0,England
2686,9/11/2011,1.045092775,11,1,3,11/20/2011,10/26/2011,NA,0,2.501493721,0,0,0,1,0,France
2687,1/6/2013,0.714315382,4,2,4,2/11/2013,1/29/2013,NA,0,4.952127351,0,0,0,0,0,Germany
2688,11/29/2014,3.146231559,32,2,4,12/28/2014,12/22/2014,NA,1,8.055395909,0,1,0,0,0,England
2689,11/22/2018,2.123688614,18,4,5,12/30/2018,12/27/2018,NA,1,3.02325105,33.24918399,0,0,0,0,France
2690,5/29/2011,2.530334639,13,1,4,6/27/2011,6/21/2011,NA,1,2.682306303,51.0824334,0,0,0,1,Germany
2691,8/4/2015,0.749555424,4,-1,7,9/25/2015,9/7/2015,NA,0,3.475028539,0,0,0,0,0,England
2692,11/24/2010,1.193656564,8,0,2,1/13/2011,12/2/2010,NA,0,3.140550424,18.20860953,0,0,0,0,France
2693,1/11/2018,1.276408926,9,3,5,2/20/2018,2/9/2018,NA,1,3.193857512,11.93007044,0,0,0,0,Germany
2694,8/25/2017,0.729487813,5,2,4,10/16/2017,9/14/2017,NA,0,2.622967063,0,1,0,0,0,England
2695,4/16/2014,2.524550194,22,4,2,6/27/2014,5/19/2014,NA,0,6.617641542,9.235121433,0,0,0,0,France
2696,1/22/2012,1.251337166,14,2,3,2/17/2012,1/30/2012,NA,0,5.504821946,28.36553063,0,0,1,0,Germany
2697,11/11/2016,1.117668165,4,2,6,12/4/2016,12/4/2016,NA,1,1.602970939,0,0,0,0,1,England
2698,7/30/2019,1.602937114,22,5,3,9/3/2019,8/21/2019,NA,0,3.197989373,33.92734534,1,0,1,0,France
2699,10/16/2011,1.839191828,15,4,7,10/20/2011,10/16/2011,NA,1,6.364080861,0,0,0,0,0,Germany
2700,2/21/2015,2.379698099,20,5,5,3/7/2015,3/2/2015,NA,1,1.249429875,0,0,0,0,0,England
2701,6/10/2019,0.944823907,7,3,2,7/26/2019,7/26/2019,NA,1,5.771927395,0,0,1,0,0,France
2702,2/5/2019,1.638853835,20,2,1,3/29/2019,3/15/2019,NA,0,2.645149306,41.65418496,0,0,1,0,Germany
2703,2/9/2015,3.269699781,29,2,2,3/27/2015,3/6/2015,NA,0,5.300880715,0,0,0,0,0,England
2704,4/12/2016,0.794947459,8,0,2,5/8/2016,4/27/2016,NA,0,4.206485891,20.89475707,0,0,1,0,France
2705,11/6/2017,3.308563375,30,5,5,12/27/2017,12/8/2017,NA,0,6.09151607,0,0,0,0,0,Germany
2706,12/10/2014,1.662260553,20,2,5,1/22/2015,12/23/2014,NA,0,4.17974496,21.14200802,0,0,1,0,England
2707,2/12/2012,0.830327589,5,-1,6,3/9/2012,3/4/2012,NA,1,2.342547435,0,0,0,0,0,France
2708,10/30/2013,4.531471654,27,3,5,11/29/2013,11/19/2013,NA,1,5.6306143,0,0,0,0,1,Germany
2709,8/4/2013,2.039871766,17,1,2,9/10/2013,8/23/2013,NA,0,8.001519575,0,0,0,0,0,England
2710,8/29/2010,1.22467006,9,2,3,9/30/2010,9/11/2010,NA,0,2.395386057,24.71020794,0,0,0,0,France
2711,4/9/2011,2.468035714,21,5,5,5/5/2011,4/28/2011,NA,1,6.27239398,0,0,0,0,0,Germany
2712,5/27/2014,1.316557647,10,1,5,6/25/2014,6/21/2014,NA,1,4.468291278,0,0,0,0,0,England
2713,5/8/2010,2.753842533,24,4,2,5/27/2010,5/25/2010,NA,1,5.780652763,0,0,0,0,0,France
2714,11/15/2015,3.054320813,27,2,2,1/9/2016,12/13/2015,NA,0,5.477464495,0,0,0,0,0,Germany
2715,5/18/2011,2.438469446,21,1,1,7/19/2011,6/18/2011,NA,0,7.63527128,0,0,0,0,0,England
2716,10/24/2016,0.58888719,3,3,1,12/13/2016,11/16/2016,NA,0,6.572186716,0,0,1,0,0,France
2717,10/20/2013,1.719793381,14,3,4,12/14/2013,11/16/2013,NA,0,4.97043353,0,0,0,0,0,Germany
2718,3/22/2013,1.902892523,18,1,4,4/7/2013,3/22/2013,NA,0,6.946362394,38.87989105,1,0,0,0,England
2719,12/11/2012,1.251792347,14,2,4,2/28/2013,1/23/2013,NA,0,6.103345231,40.54649856,0,0,1,0,France
2720,3/11/2009,7.51180681,49,5,3,3/24/2009,3/25/2009,NA,1,6.623148425,0,0,0,1,1,Germany
2721,1/7/2018,1.446824453,17,3,3,4/7/2018,2/20/2018,NA,0,5.708493243,0,0,0,1,0,England
2722,11/10/2015,3.525814002,32,2,8,12/7/2015,12/7/2015,NA,1,5.92371862,0,0,0,0,0,France
2723,12/26/2013,2.979584802,26,2,2,2/11/2014,1/12/2014,NA,0,6.824814035,0,0,0,0,0,Germany
2724,12/29/2017,1.249573396,11,2,3,2/5/2018,1/5/2018,NA,0,8.237444741,26.97852662,0,1,0,0,England
2725,5/11/2019,2.57298492,27,2,3,6/16/2019,5/16/2019,NA,0,7.355149862,30.19964967,0,1,0,0,France
2726,7/8/2017,2.774368358,28,4,2,7/22/2017,7/16/2017,NA,1,4.983118017,30.72708485,1,0,0,0,Germany
2727,9/27/2010,3.348607674,30,2,2,10/23/2010,10/18/2010,NA,1,7.240958824,31.20312129,0,0,0,0,England
2728,3/17/2014,3.443458324,31,4,3,4/19/2014,4/12/2014,NA,0,6.371980723,32.75824292,0,0,0,0,France
2729,6/10/2015,2.68389003,23,2,4,7/9/2015,7/6/2015,NA,1,3.826002247,0,0,0,0,0,Germany
2730,4/26/2012,2.837521107,37,5,3,6/16/2012,5/14/2012,NA,0,8.079418337,33.86474382,0,0,1,0,England
2731,2/6/2016,1.641956617,13,3,2,3/9/2016,3/6/2016,NA,1,5.04825727,31.50351901,0,0,0,0,France
2732,7/9/2014,1.700386509,14,0,2,8/10/2014,7/14/2014,NA,0,7.739556705,28.3188286,0,0,0,0,Germany
2733,8/19/2009,1.072470383,7,3,5,9/16/2009,9/18/2009,NA,1,5.778188822,0,0,0,0,0,England
2734,3/20/2014,3.180219967,35,3,3,4/16/2014,4/12/2014,NA,1,8.657469922,28.32798862,1,0,1,0,France
2735,7/1/2014,4.156641488,38,4,3,8/14/2014,7/20/2014,NA,0,7.415570191,21.70897936,0,0,0,0,Germany
2736,11/30/2019,2.848227553,25,3,2,1/24/2020,12/14/2019,NA,0,0.757996411,0,0,0,0,0,England
2737,12/29/2015,1.022637932,7,1,6,2/7/2016,2/6/2016,NA,1,4.650414587,0,0,0,0,0,France
2738,11/14/2013,1.591659493,15,4,3,12/3/2013,11/26/2013,NA,1,0.296132696,0,1,0,0,0,Germany
2739,5/18/2016,0.838271282,5,2,2,6/9/2016,5/28/2016,NA,1,2.344800334,0,0,0,0,0,England
2740,8/7/2018,1.695735886,13,2,4,8/15/2018,8/12/2018,NA,1,4.339428166,0,0,0,0,0,France
2741,7/16/2017,2.271329743,19,3,5,8/15/2017,8/9/2017,NA,1,6.624919567,0,0,0,0,0,Germany
2742,7/8/2015,2.615274253,23,4,5,8/12/2015,8/3/2015,NA,1,3.952185513,0,0,0,0,0,England
2743,7/15/2015,2.664304619,35,2,2,8/14/2015,8/11/2015,NA,0,4.684113706,0,0,0,1,0,France
2744,1/19/2017,0.968412402,7,2,3,3/2/2017,2/6/2017,NA,0,4.099069821,34.29604207,1,0,0,0,Germany
2745,10/19/2017,1.05678286,12,4,2,12/18/2017,11/16/2017,NA,0,6.415959228,35.21915598,0,0,1,0,England
2746,11/15/2016,2.908063101,26,2,3,11/23/2016,11/23/2016,NA,1,5.316072061,30.99956117,0,0,0,0,France
2747,10/12/2019,3.409233159,22,0,4,11/10/2019,11/7/2019,NA,1,3.271204734,23.39789327,0,1,0,1,Germany
2748,9/24/2018,3.051303383,32,4,5,10/28/2018,10/16/2018,NA,0,5.868686455,34.16014344,0,1,0,0,England
2749,1/15/2017,1.396006189,12,2,4,2/4/2017,1/18/2017,NA,0,4.699243846,0,1,0,0,0,France
2750,2/4/2018,2.325917302,30,2,5,3/30/2018,2/28/2018,NA,0,5.636147997,0,0,0,1,0,Germany
2751,1/29/2012,1.967106,25,2,2,3/26/2012,3/8/2012,NA,0,5.807597127,0,0,0,1,0,England
2752,11/15/2016,1.406832123,17,1,3,12/21/2016,11/15/2016,NA,0,6.928264723,29.28869185,0,0,1,0,France
2753,9/25/2019,1.368628148,12,2,5,10/27/2019,10/24/2019,NA,1,5.7139783,25.26004206,0,1,0,0,Germany
2754,6/15/2010,8.940883383,56,1,4,6/27/2010,6/24/2010,NA,1,8.422224226,31.0969052,0,0,0,1,England
2755,12/3/2012,0.864137943,6,0,2,1/4/2013,12/27/2012,NA,1,5.830910677,0,0,0,1,0,France
2756,1/14/2010,2.199876378,13,1,3,1/13/2010,1/14/2010,NA,1,2.961719744,0,0,1,0,1,Germany
2757,12/24/2010,3.931927113,40,2,3,1/29/2011,1/8/2011,NA,0,11.09817999,10.86239951,1,0,0,0,England
2758,5/9/2013,1.879267578,18,3,2,5/27/2013,5/26/2013,NA,1,3.0832593,0,0,1,0,0,France
2759,10/26/2013,4.21962755,39,1,1,11/17/2013,11/10/2013,NA,1,7.126346449,0,0,0,0,0,Germany
2760,8/11/2010,3.274671606,29,1,3,9/9/2010,8/15/2010,NA,0,6.58569812,47.42109041,0,0,0,0,England
2761,1/3/2019,1.961956054,16,2,4,2/11/2019,1/18/2019,NA,0,5.750018942,13.08764803,0,0,0,0,France
2762,10/23/2019,2.366977704,30,5,3,12/12/2019,11/11/2019,NA,0,9.414416606,0,0,0,1,0,Germany
2763,8/21/2019,0.638464976,8,4,2,10/5/2019,8/29/2019,NA,0,3.297353655,0,0,0,1,1,England
2764,9/28/2013,3.911031977,41,2,3,11/17/2013,11/2/2013,NA,1,9.843418092,0,1,0,0,0,France
2765,4/1/2017,2.964987463,26,3,2,6/2/2017,4/15/2017,NA,0,5.070094472,29.63332423,0,0,0,0,Germany
2766,6/5/2010,1.290181137,9,3,4,7/31/2010,6/30/2010,NA,0,5.987071423,0,0,0,0,0,England
2767,9/6/2019,1.122765163,8,4,1,11/13/2019,10/12/2019,NA,0,4.348265632,37.71831596,0,0,0,0,France
2768,1/30/2012,2.007357501,30,3,5,4/4/2012,2/20/2012,NA,0,8.39550562,23.12761063,0,1,1,0,Germany
2769,7/15/2015,3.963889287,42,2,2,8/8/2015,7/31/2015,NA,1,7.358606568,0,1,0,0,0,England
2770,8/19/2011,3.495621241,36,2,3,9/22/2011,9/14/2011,NA,1,7.875705997,0,0,1,0,0,France
2771,5/17/2014,0.537223574,6,-1,1,7/14/2014,5/29/2014,NA,0,2.303269673,39.39277919,0,0,1,1,Germany
2772,7/20/2015,1.670110532,13,2,3,9/2/2015,8/21/2015,NA,0,3.488681685,19.46814627,0,0,0,0,England
2773,8/7/2017,1.638571127,15,1,1,9/10/2017,9/6/2017,NA,1,2.457794928,0,1,0,0,0,France
2774,11/5/2016,1.644678022,15,3,2,11/15/2016,11/21/2016,NA,1,1.643806942,20.10298485,0,1,0,0,Germany
2775,1/26/2012,2.309396015,24,3,4,2/29/2012,2/21/2012,NA,1,6.269660419,0,0,1,1,0,England
2776,4/30/2016,4.591911987,42,4,2,6/2/2016,5/15/2016,NA,0,8.222308834,14.02384918,0,0,0,0,France
2777,12/7/2013,2.329038247,24,4,7,1/10/2014,12/30/2013,NA,1,1.943099763,28.47547302,1,0,1,0,Germany
2778,11/25/2016,2.451997962,21,2,2,12/30/2016,12/28/2016,NA,1,8.732900878,0,0,0,0,0,England
2779,6/3/2013,0.924971954,18,3,3,8/1/2013,6/16/2013,NA,0,3.827057535,52.36832686,1,1,1,1,France
2780,2/14/2012,4.594406489,31,3,5,3/22/2012,3/16/2012,NA,1,8.895239201,31.45096347,1,0,0,1,Germany
2781,8/25/2011,3.451488708,31,2,2,10/4/2011,9/26/2011,NA,0,5.443513941,28.6262184,0,0,0,0,England
2782,9/24/2018,3.144870386,17,0,5,10/12/2018,10/9/2018,NA,1,3.759284653,0,0,0,0,1,France
2783,12/17/2009,1.32988335,11,2,3,3/2/2010,1/15/2010,NA,0,3.934300001,0,1,0,0,0,Germany
2784,3/20/2016,2.406886221,13,3,5,4/15/2016,4/10/2016,NA,1,3.043116744,0,0,0,0,1,England
2785,10/1/2012,1.835445462,15,3,4,12/5/2012,10/21/2012,NA,0,6.565922299,0,0,0,0,0,France
2786,11/24/2012,0.559896019,4,1,3,12/16/2012,12/7/2012,NA,0,5.659648891,0,0,0,1,0,Germany
2787,3/11/2011,1.555174675,15,1,2,5/6/2011,4/16/2011,NA,0,2.793944742,40.03461241,0,1,0,0,England
2788,1/29/2009,0.973573555,8,3,3,3/30/2009,3/5/2009,NA,0,4.418659664,29.75980828,0,1,0,0,France
2789,11/18/2012,3.02996715,27,2,6,12/18/2012,12/17/2012,NA,1,3.237273344,0,0,0,0,0,Germany
2790,6/15/2019,2.977273232,16,3,3,6/22/2019,6/22/2019,NA,1,8.179505129,0,0,0,0,1,England
2791,3/20/2015,2.057086539,17,1,2,4/3/2015,3/31/2015,NA,2,5.922662595,9.277491523,0,0,0,0,France
2792,3/30/2011,0.712116289,8,0,5,5/16/2011,4/22/2011,NA,0,5.889608976,19.41826491,0,1,1,0,Germany
2793,8/29/2013,2.369506608,12,2,3,10/1/2013,9/21/2013,NA,1,4.223761788,28.8372673,0,0,0,1,England
2794,1/9/2011,5.30831852,50,3,6,2/5/2011,2/4/2011,NA,1,7.843597236,19.90376051,0,0,0,0,France
2795,6/18/2018,1.342531152,11,3,5,8/15/2018,7/1/2018,NA,0,6.231099501,16.99369942,1,0,0,0,Germany
2796,2/23/2013,1.308163093,10,2,6,4/21/2013,3/11/2013,NA,0,5.160022587,27.54182042,0,0,0,0,England
2797,7/6/2009,4.304167182,40,1,3,9/11/2009,8/7/2009,NA,0,8.761771078,25.57084111,0,0,0,0,France
2798,4/17/2011,1.924074721,21,4,1,6/17/2011,5/17/2011,NA,0,5.118084206,26.83117136,0,0,0,1,Germany
2799,11/16/2018,1.815375869,25,2,4,12/18/2018,12/5/2018,NA,0,4.851549482,30.00266815,1,0,1,0,England
2800,2/19/2017,1.199618371,10,1,4,3/23/2017,3/13/2017,NA,1,3.318319386,0,1,0,0,0,France
2801,8/14/2011,1.512017695,21,3,5,9/9/2011,8/14/2011,NA,0,2.762081657,0,1,0,1,0,Germany
2802,1/30/2009,1.873824161,17,2,4,3/10/2009,1/30/2009,NA,0,3.488749603,0,1,0,0,0,England
2803,9/17/2015,1.180735937,8,2,2,11/8/2015,10/13/2015,NA,0,1.718474449,0,0,0,0,0,France
2804,12/5/2018,1.38508266,12,4,4,12/27/2018,12/10/2018,NA,1,2.256304717,0,1,0,0,0,Germany
2805,5/8/2019,2.719682284,36,1,4,7/14/2019,6/7/2019,NA,0,10.28203751,0,0,1,0,1,England
2806,3/15/2011,3.090858229,17,2,3,4/20/2011,4/11/2011,NA,1,0.672299171,0,0,0,0,1,France
2807,7/12/2016,3.212793772,29,2,3,9/16/2016,8/10/2016,NA,0,8.803718112,0,0,0,0,0,Germany
2808,4/4/2010,1.031309669,7,4,5,5/13/2010,4/18/2010,NA,0,2.416040224,0,0,0,0,0,England
2809,6/4/2012,2.373832972,20,2,4,7/3/2012,6/20/2012,NA,1,6.286106494,17.38542096,0,0,0,0,France
2810,12/10/2014,2.101879881,11,2,4,1/13/2015,1/7/2015,NA,1,3.561004693,36.46841889,0,0,0,1,Germany
2811,11/24/2010,2.346525914,20,1,4,12/31/2010,1/1/2011,NA,1,1.177381834,0,0,0,0,0,England
2812,11/22/2016,2.908244176,30,3,3,12/14/2016,12/16/2016,NA,1,6.794282067,0,0,1,0,0,France
2813,4/22/2015,1.349203453,13,1,1,6/18/2015,5/24/2015,NA,0,9.890773204,26.40726045,0,0,0,1,Germany
2814,3/15/2009,1.630311268,18,2,2,4/2/2009,3/27/2009,NA,1,4.537900489,0,1,1,0,0,England
2815,2/19/2011,2.503641594,18,3,5,3/21/2011,3/18/2011,NA,1,0.926822564,30.52822658,1,1,0,1,France
2816,1/29/2018,1.992318007,16,0,2,3/24/2018,2/27/2018,NA,0,4.402148545,0,0,0,0,0,Germany
2817,9/6/2015,2.692950875,23,1,6,11/2/2015,9/24/2015,NA,0,4.239382282,27.51445647,0,0,0,0,England
2818,9/15/2018,1.50401982,12,3,1,11/20/2018,10/13/2018,NA,0,6.815996736,0,0,0,0,0,France
2819,11/5/2010,2.265017554,19,1,4,12/6/2010,11/10/2010,NA,0,4.331909169,0,0,0,0,0,Germany
2820,7/15/2009,1.985602289,10,1,3,8/10/2009,8/9/2009,NA,1,3.359388779,27.25749525,0,0,0,1,England
2821,7/27/2014,0.793651375,7,3,3,9/10/2014,7/29/2014,NA,0,0.571469023,25.44998465,1,1,0,0,France
2822,8/29/2013,1.143314661,9,3,1,10/7/2013,9/29/2013,NA,1,3.364504425,0,1,0,0,0,Germany
2823,8/26/2017,1.726373477,8,3,5,9/15/2017,9/9/2017,NA,1,2.522121824,17.15745692,0,0,0,1,England
2824,8/1/2010,1.444553909,11,2,4,9/3/2010,9/6/2010,NA,1,5.499273233,29.92499124,0,0,0,0,France
2825,2/14/2018,3.393908622,30,1,1,3/31/2018,3/5/2018,NA,0,6.603585403,0,0,0,0,0,Germany
2826,1/23/2017,1.284477194,5,4,4,2/22/2017,2/23/2017,NA,1,3.752921894,29.08251724,0,0,0,1,England
2827,11/4/2018,2.223704333,19,1,3,12/25/2018,11/17/2018,NA,0,6.373171447,35.46900491,0,0,0,0,France
2828,10/4/2010,1.805464923,18,1,4,11/18/2010,10/21/2010,NA,0,3.198687884,0,0,1,0,0,Germany
2829,10/18/2017,1.912946205,16,3,1,11/23/2017,11/2/2017,NA,0,3.155572092,0,0,0,0,0,England
2830,10/8/2018,1.560882214,14,1,3,11/17/2018,10/8/2018,NA,0,4.951316648,34.58659623,1,0,0,0,France
2831,12/22/2009,1.113957338,10,0,1,3/9/2010,1/21/2010,NA,0,4.606884684,22.59683315,0,1,0,0,Germany
2832,4/6/2012,1.010996815,11,1,4,6/4/2012,4/18/2012,NA,0,5.209916431,26.97068039,0,1,0,1,England
2833,12/19/2015,1.055798197,9,5,5,2/18/2016,1/14/2016,NA,0,4.679476079,0,0,1,0,0,France
2834,5/31/2009,1.030901059,7,1,3,6/26/2009,6/25/2009,NA,1,8.736561578,0,0,0,0,0,Germany
2835,12/2/2019,2.121702417,23,3,4,1/31/2020,1/6/2020,NA,0,9.808349408,17.13130822,0,0,0,1,England
2836,11/2/2017,3.231181512,31,4,7,11/13/2017,11/9/2017,NA,1,7.640296989,0,0,0,1,0,France
2837,3/30/2012,1.79659097,14,2,4,4/22/2012,4/17/2012,NA,1,7.731450565,28.60624229,0,0,0,0,Germany
2838,11/24/2014,1.066659292,7,0,2,1/24/2015,1/3/2015,NA,0,7.879154714,29.10712496,0,0,0,0,England
2839,9/7/2016,1.132353137,12,2,3,10/7/2016,9/19/2016,NA,0,3.117980656,0,1,0,0,1,France
2840,10/16/2014,2.617852804,23,4,1,11/4/2014,11/3/2014,NA,2,3.843647018,0,1,0,0,0,Germany
2841,12/26/2017,3.249267538,18,2,7,1/26/2018,1/20/2018,NA,1,4.446468186,0,0,0,0,1,England
2842,9/30/2012,2.021454375,17,2,1,11/12/2012,10/16/2012,NA,0,3.926649871,52.84396366,0,0,0,0,France
2843,11/17/2012,2.468166957,18,0,8,12/1/2012,11/23/2012,NA,1,2.626908246,0,1,1,0,1,Germany
2844,5/7/2013,1.46655261,14,4,5,7/6/2013,6/7/2013,NA,0,6.310017675,33.90854902,0,1,0,0,England
2845,11/13/2019,1.105664573,8,4,5,12/6/2019,12/1/2019,NA,1,0.743652461,0,0,0,0,0,France
2846,9/16/2019,0.656890262,7,3,1,11/13/2019,10/18/2019,NA,0,4.201121387,33.35068236,1,1,0,1,Germany
2847,6/27/2017,2.755605354,24,2,4,8/10/2017,8/4/2017,NA,1,6.166617907,0,0,0,0,0,England
2848,6/26/2017,1.672587592,18,7,1,7/26/2017,7/24/2017,NA,1,4.070760187,0,1,1,0,0,France
2849,1/15/2010,1.387892306,13,2,3,3/29/2010,2/12/2010,NA,0,5.526498902,0,0,1,0,0,Germany
2850,3/20/2011,1.944186431,24,5,2,5/26/2011,4/12/2011,NA,0,5.45245229,46.63786775,0,0,1,0,England
2851,1/10/2018,2.012199106,10,2,7,2/6/2018,1/28/2018,NA,1,2.19109988,25.97993519,0,0,0,1,France
2852,6/8/2019,4.234656981,25,1,4,7/8/2019,7/1/2019,NA,1,6.320670384,38.05092907,0,0,0,1,Germany
2853,9/9/2014,4.974806281,46,2,3,11/24/2014,10/15/2014,NA,0,9.23207533,25.94605836,0,0,0,0,England
2854,1/26/2019,0.516399677,4,0,5,2/24/2019,1/30/2019,NA,0,2.593197776,16.44203252,0,0,1,0,France
2855,12/24/2012,1.718281144,21,3,2,1/22/2013,1/11/2013,NA,0,7.876148924,0,0,0,1,0,Germany
2856,5/2/2015,2.137311137,11,3,3,5/13/2015,5/8/2015,NA,1,4.058957773,17.52531011,0,0,0,1,England
2857,4/18/2017,1.951245493,16,1,3,4/24/2017,4/22/2017,NA,1,5.116095156,38.72719321,0,0,0,0,France
2858,7/11/2011,3.224468131,18,2,4,8/30/2011,8/30/2011,NA,1,6.108256557,33.96130616,0,0,0,1,Germany
2859,7/29/2010,0.997291569,8,2,2,9/25/2010,8/27/2010,NA,0,5.82052387,20.63265865,0,1,0,0,England
2860,2/26/2018,1.708000531,14,1,2,3/21/2018,3/24/2018,NA,1,5.104866933,0,0,0,0,0,France
2861,8/7/2019,1.437917598,11,3,1,9/11/2019,8/18/2019,NA,0,5.666902517,0,0,0,0,0,Germany
2862,6/17/2009,2.817332327,30,2,7,7/16/2009,7/13/2009,NA,1,7.983900369,0,0,1,1,0,England
2863,8/29/2019,2.384050566,20,3,2,9/30/2019,9/30/2019,NA,1,5.696184362,53.64013916,0,0,0,0,France
2864,7/9/2018,1.825441496,15,0,1,9/2/2018,7/30/2018,NA,0,6.443695307,24.87994988,0,0,0,0,Germany
2865,2/8/2014,4.63918289,27,6,7,2/24/2014,2/22/2014,NA,1,4.866551506,0,0,0,0,1,England
2866,8/20/2012,3.00714637,27,1,2,10/17/2012,9/28/2012,NA,0,0.336783114,29.53062822,0,0,0,0,France
2867,6/13/2019,1.005990634,12,0,2,7/17/2019,6/23/2019,NA,0,8.074568617,23.58101117,1,0,1,0,Germany
2868,6/25/2016,1.765523906,10,1,4,7/7/2016,7/11/2016,NA,1,3.755892268,41.71210087,1,0,0,1,England
2869,5/10/2009,1.130252267,9,3,1,5/19/2009,5/20/2009,NA,1,3.915386018,0,0,1,0,0,France
2870,7/26/2014,1.650769564,15,2,1,8/18/2014,8/11/2014,NA,1,5.909004128,31.47746567,1,0,0,0,Germany
2871,4/11/2014,1.12907375,13,2,7,6/13/2014,5/13/2014,NA,0,4.555307716,9.160474552,0,0,1,0,England
2872,12/2/2009,1.350221326,12,1,1,1/11/2010,12/29/2009,NA,0,8.448535193,0,1,0,0,0,France
2873,8/4/2018,1.781340647,21,1,1,10/20/2018,9/3/2018,NA,0,5.428400329,41.39075887,1,0,0,1,Germany
2874,9/10/2019,1.419235383,11,0,7,9/24/2019,9/18/2019,NA,1,4.655460028,0,0,0,1,0,England
2875,11/9/2015,0.685304153,3,1,2,12/21/2015,11/21/2015,NA,0,2.211377006,27.74865225,0,0,0,0,France
2876,8/11/2009,1.091763068,14,1,2,9/25/2009,8/26/2009,NA,0,4.273811845,24.56024459,1,0,1,0,Germany
2877,1/4/2011,6.350021715,39,4,3,1/26/2011,1/24/2011,NA,1,9.217777807,12.92117808,0,0,0,1,France
2878,5/21/2013,2.034648554,17,0,6,6/17/2013,6/5/2013,NA,1,10.11191725,37.21354579,0,0,0,0,Germany
2879,7/8/2017,0.906214937,7,5,2,8/2/2017,8/2/2017,NA,1,5.956784368,0,0,1,0,0,England
2880,11/19/2018,2.898027898,18,1,3,12/20/2018,12/14/2018,NA,1,7.938338217,0,0,1,0,1,France
2881,1/15/2009,1.302817536,14,2,2,3/10/2009,2/5/2009,NA,0,5.319790251,0,1,1,0,0,Germany
2882,12/30/2016,1.967822299,18,2,1,2/19/2017,1/23/2017,NA,0,1.26101779,26.04117275,1,0,0,0,England
